,p_value
TRIM67,0.020991015025538927
HEATR1,0.00011308274019757028
PTBP3,1.4703254440817326e-05
RAD23B,6.956978472792514e-06
FKBP15,1.0450996779517443e-05
CTNNAL1,9.996339721250157e-05
ABITRAM,9.81462007637751e-06
DYNC2I2,0.000357937319200399
SET,6.592354756290341e-08
PTPA,0.0001069883473527268
GLE1,6.401071634385351e-07
RAB14,1.526649484143249e-05
CNTRL,1.5359207063187702e-05
TRIM32,3.034980345761782e-06
FBXW2,2.9391282757483247e-05
PHF19,2.2720861858549303e-05
NEK6,0.1280244712661048
BSPRY,0.0006872444942051904
PPP6C,2.074302907069427e-06
NDUFA8,3.424037741921982e-08
HDHD3,0.003511693494504636
RBM18,6.040330551019958e-06
SLC46A2,0.50512804724772
HSDL2,4.486225589308164e-05
MAPKAP1,0.004050091378848894
NR4A3,0.07011581612021427
INVS,1.4521009491704359e-05
GALNT12,0.001766415365143483
DENND1A,2.436335747012211e-05
ALG2,1.3799415373165848e-05
CSF3R,0.9176046741250133
KDSR,0.0005855659350375847
VPS4B,5.223109465391444e-06
ONECUT2,0.019785940467079245
C19orf25,0.0002911394427475469
ZBTB45,0.01475319394378256
YLPM1,8.582089602721344e-06
DCAF4,2.9892036029101836e-05
PROX2,0.9970464856435817
VSX2,0.3314641108951635
FCF1,4.436947985069157e-05
PGF,0.07853311136413317
BBOF1,1.2161517722916087e-05
NEK9,4.919384058304957e-05
ACYP1,1.8282272714791831e-06
IFT43,6.161008190457803e-08
NPC2,8.254392187379681e-07
DNAL1,7.559011221918345e-06
IRF2BPL,0.0006220306049391703
ACOT2,4.162114218635017e-05
LTBP2,0.28608439009449466
AREL1,1.1752376250586356e-05
MLH3,2.986712563475611e-06
TTLL5,0.00013372195771090716
FLVCR2,0.18065416273132762
ABCD4,6.84692666864214e-05
DLST,7.950210037218654e-05
PPP4R4,0.0018252842711176203
TGFB3,0.21836256710930002
ZC2HC1C,1.3659416300670377e-06
SLIRP,0.002571673242910575
RBM25,2.4539432217749876e-06
ALDH6A1,2.0179931847012216e-05
GPR68,0.002661138810450931
ESRRB,0.037538904339088734
EIF2B2,8.89241299832169e-06
NRDE2,3.6378671079646014e-07
COQ6,1.4280837769274676e-06
ZNF410,3.166268234303147e-07
RHOQ,0.00010015571837704532
GPR75,2.121767440501894e-05
SUPT7L,2.5792807218031595e-06
KLHL29,3.065646229995717e-05
DNMT3A,1.1400367869084677e-05
TMEM214,0.00034252443371857053
ATAD2B,0.00017528735284292154
FKBP1B,2.1718439888222857e-05
ATL2,1.1334148754030448e-05
YPEL5,7.845336549804235e-06
FAM98A,2.036372330140811e-06
YIPF4,4.5299607110438475e-05
AFTPH,4.336401253266567e-06
LGALSL,7.845909642423704e-06
CNRIP1,1.9828574608299483e-05
BCL11A,0.026285380633920604
CRIPT,1.3574458354020944e-06
EPCAM,1.4631465360322342e-05
SLC17A5,2.556827489841814e-06
OGFRL1,0.0010030908924322521
SLF2,1.64235875690599e-05
IDE,6.537064020350235e-05
TECTB,0.720395752684932
ELOVL3,0.14861547901441327
IFIT3,0.365606659510897
NKX2-3,0.9351468205634855
IFIT2,0.011387236526602843
GPAM,5.14354014599294e-06
CUTC,7.949692194953653e-10
PPP1R3C,0.0003175662109525188
PYROXD2,0.0023964591936601557
CNNM1,0.00012065461735848305
MXI1,0.002395315267488066
SMNDC1,3.161085229718076e-05
C10orf88,5.557928778206224e-06
HELLS,0.00382055200231937
PRLHR,0.0001434682208597121
TCTN3,1.9998119762687865e-07
DENND10,1.7455435377512423e-06
AVPI1,0.012331152260318752
WDR11,7.987198960435963e-06
ARMH3,2.8733695462029476e-06
KCNIP2,0.00013055939428990512
CFAP58,0.00671921039413346
GOT1,1.0365602631670378e-06
CPN1,0.03061991305433269
C10orf95,0.0007214781500107479
SFRP5,0.09736106998458821
GNA13,0.000569067994383074
HOXB8,0.14328643403349814
KANSL1,0.00015970253021100575
HOXB5,0.03506773600605137
CRHR1,0.11631356862461638
HOXB3,0.16150288036025268
HOXB1,0.37323319282833434
DUSP1,0.01941967119835102
PANK3,4.024631321367647e-05
MSX2,0.12420929911320618
TEK,0.6617015902127432
RCL1,0.00015774696546303846
CAAP1,7.418949851559543e-06
EQTN,0.3337134535163776
MOB3B,0.018398781326406342
INSL6,0.9260553469684234
INSL4,0.5405351336938979
MLANA,0.6039210711424707
CD274,0.056498245582486055
IFNA6,0.5106877845693591
IFNA8,0.13764008516652226
GRIA2,0.00019831190138887173
NUP43,1.1492253931083694e-05
MTHFD1L,0.00047288443730978346
LRP11,9.919670299983702e-05
CCDC170,0.08723303398837493
PCMT1,3.370710149102824e-08
PLEKHG1,0.001966838911559484
MYCT1,0.27594291007724714
TASL,0.0592393747440275
MAGEB4,0.054784749397794506
CYSTM1,2.4271153743971823e-08
WDR55,7.260201164929639e-05
ARAP3,0.04347567184454663
PCDHB8,0.00010799759174460621
PCDHB10,0.0001846884673250226
PCDHB14,0.000482395386791959
PCDHB12,0.0005477662885050085
SLC25A2,0.60794685981256
TNN,0.01240033865407972
MRPS14,1.3251991141174395e-07
CENPL,0.002238964062543506
TNFSF18,0.27693856232727326
SEC16B,0.0004745718799078844
GORAB,6.516342262745258e-05
GPR31,
ACAT2,0.0020201410479595743
TCP1,2.01642344685403e-06
TTLL2,0.8157422716330647
SNX19,5.9699805747034664e-05
KCNJ5,0.02159821498142368
MSANTD2,0.0002527877376239735
TP53AIP1,0.16736496109472204
TEX11,0.10303509120379843
ARR3,0.37698040323815407
PDZD11,1.5335694828504864e-09
SLC10A7,1.0955325687933439e-06
NUDCD1,1.628791700135387e-06
ENY2,2.896376583915835e-08
MASTL,7.370085247004027e-05
KIAA1217,0.00074402220245577
LYZL1,0.9362692545302178
PLXDC2,0.0007064336667331793
EPC1,4.124527518398727e-05
IQSEC3,0.0012819010310396264
CCDC77,6.005075979613865e-06
TAF12,9.329599890391066e-06
ENOX1,0.0003540278027988237
TNFSF11,0.035736641088638985
MTRF1,2.6728233458582366e-06
SPART-AS1,0.02028299846744795
SOHLH2,0.26774133944978923
DNAJC15,0.0004556953602813691
PROSER1,0.0025843020481728287
UFM1,0.0001169715371876628
WBP4,5.694502819806596e-08
ELF1,3.1440497954487916e-05
SMAD9,1.9597162081266057e-05
HSPH1,0.0004653077921357895
KBTBD7,1.559805237940931e-05
ALG5,2.333402136853461e-08
EXOSC8,0.07552823598469559
ETF1,2.5413079837851566e-05
TGFBI,0.29412308655219505
FAM53C,4.1840713331056244e-05
SIL1,1.3105604682974944e-05
PAIP2,6.649996819624656e-07
MYOT,0.5188128676633204
KDM3B,7.82234989327404e-06
EGR1,0.08445939972520335
SERP1,8.376026737497342e-05
PLS1,6.057212695451929e-07
ZFP30,3.7797740202944155e-06
NR2C1,1.010719008955777e-05
UTP20,4.114889828167783e-05
TMPO,6.386930078193989e-05
ARL1,1.5252717733648366e-07
GLT8D2,5.067375262844344e-05
MTERF2,9.34081661457222e-06
SOCS2,0.0038088899157043476
NFYB,3.265611115394018e-06
WASHC3,7.651064969492697e-08
APAF1,1.0870503969982461e-05
DUSP4,0.0014150186821947528
CLU,0.0001409877221964511
TNFRSF10B,0.01056114288588536
SORBS3,0.0002899373966211226
PTK2B,9.831678108145735e-05
CHRNA2,0.008664686517583725
ADRA1A,0.7753080118936502
PPP3CC,0.0001306025994666562
PDLIM2,0.00017193078133259426
EPHX2,0.0014277087108140762
RNF170,4.96280425265142e-07
NPPB,0.9301622637881524
UBIAD1,1.570708618447664e-06
TARDBP,7.788581100453665e-07
TNFRSF8,0.3782274801316704
ZNF706,3.2305941722970976e-05
LYPLA1,2.0678871461033227e-06
CRISPLD1,0.040760259975529116
COPS5,4.339426122654543e-09
RDH10,0.0005405522818174892
EPX,0.8927382707479111
AKAP1,6.089845883297746e-05
COIL,2.935540669004187e-07
TRIM25,0.0009841174526071445
SCPEP1,1.749238201288765e-06
SPOP,1.2866712171544358e-08
TBX2,0.9375513021482089
SLC35B1,2.381340534673018e-06
TBX4,0.1706400120874363
NACA3P,0.9109921648124829
TEX14,0.014255885181534445
FAM117A,2.7321871452576545e-05
NCAPH,0.00016349374988348545
LRAT,0.00017812862868204726
TMEM131L,0.0020015652795575146
MND1,8.351902023787181e-05
TRIM6,0.0011883089839050038
ABCC11,0.0012137104644793838
TENT4B,8.870504218346127e-07
ADCY7,0.00028950046759893786
CEP89,1.6131924672217198e-05
TSHZ3,2.3766314387896924e-05
ECHDC2,0.00024655643348953603
PLBD1,0.02099312112195114
PRB2,0.6677833212992994
PYROXD1,3.95859475737054e-06
IAPP,0.0021874289178006883
KCNJ8,0.0005604393046923234
PSPC1,2.921528578883466e-05
ZNF549,2.021930690209489e-06
A1BG,1.7159492241607914e-05
ZSCAN18,6.0059497965133106e-05
ZNF211,4.045317580450648e-05
PDZRN3,7.5136668498479e-05
RGSL1,0.21298197718163953
LHX4,0.5508046563843747
RNF2,2.3883418481533395e-06
TRMT1L,3.8953394328121206e-05
SEC22A,1.3838603420078106e-07
CSTA,0.04665632065244238
DPPA4,0.3739050843430419
POPDC2,0.00027373043619520254
B4GALT4,1.288680926424705e-07
NAA50,2.3641988196069102e-05
CD80,0.3461682084889439
KIF18A,0.1328444573496753
GJA8,0.000585247269767581
DESI2,5.095535047200038e-05
MAPK8IP1,8.180407776193527e-05
CRY2,9.071870515314183e-05
PEX16,0.00022453042014850965
DEPDC7,0.03177332090292343
CAT,9.293275101231469e-05
PILRB,0.004270692481320991
ZMYM2,6.081780287381676e-06
GJB6,0.23406915975167503
GJA3,0.013514740549066628
TBC1D15,0.0015356836608026519
ADGRB2,0.04079071329342615
HCRTR1,0.7105922897058397
ZCCHC17,9.306999577738987e-07
FABP3,0.03691937937891403
KHDRBS1,4.6684469348788705e-05
TMEM39B,1.3862449762138305e-05
CCRL2,0.1894903691822192
CCR2,0.25693333265286816
POLR3GL,4.624694045789384e-06
GHSR,6.561107522300737e-05
TNFSF10,0.2603127345650429
ZNF639,9.263917734961599e-06
SLITRK3,0.19254908277695287
PIK3CA,5.990486074469658e-05
PDS5A,1.589293199214532e-05
TMEM156,0.0214946563652833
LIAS,1.3088311998238436e-06
CPXM2,0.1686141989445143
TMEM54,0.04127798119065245
ZSCAN20,8.344396071065068e-06
CSMD2,0.33114858655156953
HPCA,0.00044854375905480613
LRIF1,8.070838284207227e-05
TMIGD3,0.4076369008143378
CLCC1,1.8798345522263703e-07
GPSM2,0.00036957262700311504
GTDC1,4.00678557460858e-06
CXCR4,0.14769580732056148
ZRANB3,6.424542021402728e-05
ACVR2A,4.3826408826415026e-05
POLK,1.3085940850517752e-06
SV2C,0.007429481261438235
FLT3,0.0598144787007562
RPL21,9.104448243774243e-07
MTIF3,4.893344141094468e-08
GTF3A,1.2754417245453322e-05
RASL11A,0.4169381081066391
UBL3,1.6366005403721377e-05
FYTTD1,1.2580649383160466e-07
MTERF4,5.720541126240597e-06
XPNPEP2,0.11749609396461538
SASH3,0.058667958714639395
OCRL,3.376140285568358e-05
PAEP,0.1634067349941055
OBP2A,0.9097959916335516
MRPS2,0.0005204557420791787
TBX22,0.6501394660160313
FMOD,0.0037399150890574783
MYOG,0.8587602785046267
LAX1,0.013769101814304486
PLG,0.08809079631922127
KIAA1191,2.972563554868897e-05
COPA,1.6856261746877665e-06
CD244,0.15473690428580958
LY9,0.19914232287990538
HS3ST2,0.3155131186664994
RBBP6,0.00016090873722082852
ZC3H7A,2.155328844369008e-05
PRM2,0.6040090515706431
SERAC1,1.748598832444273e-05
ANXA11,0.05220281717069693
LDB3,0.3683525274432551
OPN4,0.23258965262703202
SHLD2,9.451518503237296e-07
PRXL2A,1.2852571357792153e-06
ZNF205,0.0003529854703279092
NAA60,1.6667414793047056e-05
RPL5,2.6027943445869092e-08
ODF2L,1.5289702492714504e-05
PTGFR,0.0006409915505923154
SPATA1,0.002145159204776076
TRMT13,3.0130022391223945e-06
LRRC39,0.016880699091318518
RWDD3,1.9811694475888293e-05
ZNF644,2.8006333355469896e-06
CCDC18,0.004240309396012838
RPAP2,1.563690135373573e-08
SLC66A2,0.0002222693721950372
BBS9,5.414978956895541e-05
PMS2,1.1710917626582482e-06
ZMIZ2,0.017121942146591296
OCM,0.07235522342020387
SEPTIN7,2.674693230317994e-08
EEPD1,0.010305013296061602
KIAA0087,0.7029832395881392
KLHL7,1.2328311075021395e-05
HERPUD2,8.554834080012961e-06
CBX3,5.828108477257091e-06
HNRNPA2B1,4.00025932324297e-07
WIPF3,0.0023915170147685554
NXPH1,0.15298209915313776
NPY,0.007667743895376358
FAM126A,7.159286160149161e-05
HOXA7,0.6755513398794176
INHBA,0.9709114305159452
FKBP9,8.600210310366819e-05
NT5C3A,5.372480009928319e-06
ARL4A,1.2240494995207098e-05
CCZ1,1.9987276091871276e-05
POLM,0.0011348221117901092
RAMP3,0.4142484266882154
MRM2,2.043676158471918e-09
TWIST1,0.4487201472259159
SMU1,1.2890021005986709e-06
GLIPR2,0.0004773181839057867
SLC25A51,5.168525336915701e-06
CLTA,8.286247765417e-05
RECK,5.8522017006275755e-05
SPINK4,0.022420623003860655
TAF1L,0.6334778779117519
ACO1,0.0010059128772275587
PHF24,0.08358622118886663
DNAI1,0.0005355677931249157
DCAF10,1.3995430991099118e-05
CNTFR,0.025049723140890885
KIAA1549,9.577479253419865e-05
TRIM24,9.472077174668201e-05
CYREN,8.345544326819085e-05
CALD1,9.178556994227999e-05
AKR1D1,0.6299855506810186
NUDT10,0.00045983692529808184
SFTPA1,0.002867161507553639
NEUROG3,0.0738487413071978
PLAU,0.265372249837816
SRGN,0.7672547581790368
CHST3,0.03460920988927818
BICC1,0.5997127884918683
CISD1,0.0009613335388434371
EGR2,0.007704693502013464
ECD,6.499373610297665e-09
P4HA1,0.024006577519361742
SLC25A16,5.2176484912270355e-05
ZWINT,4.7310543192239635e-05
VPS26A,0.0015134569762336575
RBM19,0.0009401463349308378
CIT,0.0011879992824150763
IFT81,9.864242430497236e-06
ACADS,0.00043871848900081645
HVCN1,0.014625789305512697
DDX54,0.019362836783396935
MED13L,0.000136243076209522
CDKN2C,3.824030146351307e-06
RNF11,1.3223072723071824e-05
RASSF8,0.0010782275398797225
BHLHE41,0.00013341744665941067
SSPN,0.0010121893799764636
ITPR2,0.0010399682418297885
CCDC91,2.823592396235919e-06
NECAB1,0.18094767580030738
WWP1,0.00025280632491210894
ACOT9,0.0338755488623943
PRDX4,1.3115179625481113e-08
DDX39A,0.00605444074092071
PKN1,0.0003783716801068549
TRIR,0.0007174704071117759
ADGRE5,0.04914667447470625
WDR83,4.52958209795918e-05
GIPC1,0.0037121087159176286
ACTRT1,0.8487838299076786
CCDC70,0.837876903557963
SPRYD7,9.506592187383027e-09
EBPL,0.0013839924855983162
ATP7B,2.0245147152300694e-05
ZC3H13,1.6706593483439331e-06
GUCY1B2,0.019611411240684905
NLN,0.001493728123452539
CENPK,0.012310778869635249
OPTN,3.0669759349580984e-05
ITIH5,0.03074685203738971
ATF1,5.507556263181206e-06
TSFM,0.00011298220920797164
NEUROD4,0.3098557399835257
ARHGAP9,0.35788340481682723
NCKAP1L,0.15863211570562483
MMP19,0.6822325799018311
PFDN5,4.793126567492472e-08
SPATS2,1.7645520380340758e-06
ORMDL2,0.36449161824849474
NR4A1,0.0034873503172098705
PDE1B,0.000717534387636059
HOXC13,0.3713187546552701
CDK2,0.02423897738209436
LRP1,0.0401923658025028
HOXC11,0.39191150600441127
ATG101,4.910058895242321e-05
NFE2,0.4580924313351059
HOXC12,0.38786180096362965
IKZF4,4.3134000853862293e-05
SMUG1,1.0523782182523924e-05
TUBA1B,1.8058044611546088e-07
EEF1AKMT3,0.0012097273310267807
KBTBD4,9.156993179859956e-08
SARDH,0.00024797292693313377
DBH,0.734252654362451
ATPAF1,2.915009366114597e-05
STIL,0.023999828244465695
HJURP,0.018003767461350174
IL13RA2,0.4487820444994044
COL10A1,0.012780555076851224
AMD1,5.859982506040113e-05
NDUFAF4,0.000968477984096012
USP45,1.4784984864198341e-06
PLP1,0.3439497280065932
SERPINA7,0.03537373999180157
MORF4L2,7.938002292521701e-07
H2BW1,0.9509135809898577
RAB9B,2.700857002876925e-05
NRK,0.09662650259385219
FAM199X,1.8261522648442232e-05
ESX1,0.6830594700891299
MAGEA9,0.6040090515706429
ATXN3L,0.054784749397794506
RAB9A,0.0011447017555129043
METTL8,1.6308526992048902e-06
TTC21B,8.710867348556348e-06
NMI,0.0005013818925671606
TNFAIP6,0.3910255232441713
ACVR1C,8.99705002225103e-05
BAZ2B,5.897534092653954e-07
SLC36A1,0.004950504609072154
LPGAT1,0.000252071180039254
BATF3,0.4010905495845356
G0S2,0.5999686398306305
KCNJ2,0.019871562890384113
RAP2C,8.490411486175058e-06
EXOSC9,6.736571103248374e-07
PLA2G12A,0.0001409230701356981
B9D2,1.6261105006331456e-05
COQ8B,2.0413815196717946e-05
PFKFB2,2.847365072608566e-05
C4BPA,0.21609992111641496
C4BPB,0.2689739779620133
RAB38,0.0009953827074564295
GPR83,0.14376700119389368
AGO2,0.0020524392746605097
MXD4,0.0002060804754834007
CKS2,0.14394709456872753
DAW1,0.4125062766080715
ACSL3,4.3767573580535556e-05
CHPF,0.000604525943887723
DNPEP,2.7948089037471485e-05
INHA,0.11923396912103595
MOGAT1,0.06322189618381588
OBSL1,0.003789355854687803
FAM124B,0.45012873839414147
SLC12A4,0.024363794335088087
ENKD1,0.0012461712386595196
MC3R,0.11698217356905952
GCNT7,0.8986029537579094
CTCFL,0.5210530430548104
FAM210B,5.5219819198148296e-05
PI3,0.44883383768738916
FAM209A,0.2707832732180872
SNX21,0.0001379944049047703
SLPI,0.051104094154641726
WFDC3,0.7238999497461349
TTPAL,9.233255657585122e-06
PREX1,0.0002768571100961768
KCNS1,0.020412419387633607
SLC12A5,4.739158817997036e-05
ARHGAP40,0.3728245218928571
SDC4,0.021019826146042517
NCOA3,1.5075223203989614e-05
PIGT,1.9676438478887768e-06
SEMG2,0.3316233533031453
MATN4,0.14900371245783728
NCOA5,1.4911535947394087e-05
VAPB,1.375205169435654e-05
PARD6B,0.8132318833888984
ATP5F1E,0.0002187175693774997
CHD6,0.0007499366838796357
PLCG1,0.000117610504281629
TOX2,0.021468166391554102
SRSF6,7.49312617386377e-07
GDAP1L1,1.9599806086743402e-05
GTSF1L,0.30556686282853657
ARFGEF2,2.1870727179896955e-05
ZNFX1,2.2928932891698083e-05
ZNF831,0.0021504675611829
EDN3,0.00038649837542586855
CSE1L,1.265003561854369e-06
PEDS1-UBE2V1,0.4237372722526558
RAB22A,1.6001902612427388e-05
PTGIS,0.03452237719887592
STAU1,0.00010248702680296238
CDH26,0.0017820172628689086
SNAI1,0.3887800548314392
MOCS3,1.2271865735801403e-05
STX16,2.359212314664674e-05
PMEPA1,0.2522855592573998
RNF114,1.8979185305170335e-07
ANKRD60,0.7382806390494361
DDX27,3.5281417409472754e-06
RBPJL,0.10704603178448921
SEMG1,0.755450356197368
C20orf85,0.7826354266352111
BCAS4,4.4977519518664014e-06
KCNK15,0.19544989175428337
TP53TG5,0.4754243230133317
PCK1,0.008879848509957542
ZBP1,0.7950690012351695
NEURL2,5.9872531032757635e-05
MAGEA10,0.9977370750010395
MTRR,1.5020216367114383e-06
FASTKD3,6.813989760688686e-08
PEPD,3.0818065616106047e-06
CHST8,0.00048580954716248776
IQSEC2,0.005385097308236027
VAMP7,7.2593017860108475e-06
IL9R,0.2496388642192507
XG,0.022274666201177847
STAMBP,5.284887985054109e-06
NAGK,3.1829337525401746e-06
MCEE,1.4907429096557682e-07
PAIP2B,5.079490371282401e-05
SNRNP27,2.1542922264381032e-07
MPHOSPH10,4.26098341460374e-07
IL17C,0.49053577709855756
NDUFB4P12,0.7094618632074992
ATP8A1,0.0007043461244951648
USP22,2.2016167471004214e-05
POF1B,0.00566927350429538
HIF3A,0.1376197215486317
ZNF576,1.2639746892948351e-08
IRGC,0.23777477948482575
ZNF45,2.017092184438838e-06
LYPD3,5.961584868702317e-06
PSG8,0.01705874058314785
CEACAM8,0.30482991647647106
NDP,0.4200400748189389
USP9X,1.8437804127955964e-05
CRISP2,0.5228299148247084
F13A1,0.0018507202621016077
GRM4,0.0015532572021048612
TRERF1,2.2406052251784553e-05
PACSIN1,0.00010746301199764772
BTN2A2,0.0018671024167679795
SIRT5,5.798893801810006e-05
MRS2,6.963091413281685e-07
WRNIP1,1.9504738968689732e-05
RRP36,1.8313835945308695e-05
BTN2A3P,0.00543717715005212
BTN1A1,0.27549284273746094
SNRPC,1.970885416009712e-06
SLC17A3,0.03470804265508313
SLC17A1,0.02939686762806433
SERPINB6,4.2475082060193556e-05
XPO5,2.0804099374808447e-05
ABCC10,0.028746482908626126
H1-3,0.3970654589264454
PEX6,0.023973719960713437
NQO2,1.1354601516922931e-05
OARD1,1.9727233576573705e-07
UNC5CL,0.02451074252565006
AARS2,0.00012347577332652427
H1-1,0.40447068160101984
ZNF391,6.539807095265692e-05
RPS10,1.9453805545525414e-07
MOCS1,0.00020510806163881232
H2BC11,0.45365904870107643
MED20,4.1939560077271315e-07
OR2B6,0.41496095254038423
TBCC,1.4329669940446175e-05
SPDEF,0.015603060915504676
TCP11,0.21424837779453812
MAD2L1BP,6.124870417454351e-07
APOBEC2,0.0009278046248971434
KLHDC3,5.44857614971346e-05
GNMT,0.07675965985914066
DNAH8,0.12142438352542534
TREM1,0.2981425223133916
MEA1,1.2024965591589204e-07
KLHL31,0.014947273917189505
COL21A1,0.04100370626613238
CDKN1A,0.0003232479024527304
SOX4,0.2921577497874347
GLO1,6.575434965313285e-08
CPNE5,0.39087282228075815
KCNK17,0.0023441754778394737
RREB1,2.216792900567004e-05
SSR1,4.007950469975238e-08
RIOK1,2.9674432882195455e-06
NRN1,0.2301915545884202
SLC35B3,3.4875983934168536e-06
RPP40,5.4731876840352945e-05
ATXN1,1.791776812221608e-05
NUP153,2.423608652997105e-05
DEK,6.998507125308176e-05
EEF1E1,8.680658789188086e-08
CRISP1,0.2800867871673736
RUNX2,0.002332783969624797
OPN5,0.7638947322055443
GCM2,0.9043480447024231
LRRFIP1,0.00017437188484733057
LOC93463,0.49309714566997254
RAB17,3.45364799300642e-05
CXCL6,0.5335805093861756
EREG,0.31325985111933186
TRIM51,0.7535398882370694
MYRF-AS1,0.6190567988151163
MYRF,0.05876984856161513
SCGB1D2,0.0016178029926202607
SCGB2A1,6.697350248142642e-05
AHNAK,0.012946769234511166
EMC3,3.9489491226257434e-08
SSUH2,0.004497451804259879
WNT1,0.2788302576258939
SH3TC1,4.318017126094446e-05
CNOT1,6.345352906026193e-05
LRRC29,8.64437439487727e-05
BBS2,5.8182116474077244e-06
MT1G,0.06284631451995079
MT2A,0.0727955507185443
C16orf70,4.3300912088253605e-06
GOT2,3.1788630769899015e-05
DOK4,0.0003184620081662969
PIWIL1,0.7571650759752181
GPR18,0.009188189653999108
CLYBL,1.490370006791328e-05
TMTC4,0.00022606320045668544
RAP2A,4.6937654454327e-06
SLC10A2,0.07769565020307928
ABCC4,0.0006096540080875869
EFNB2,0.04079598134640447
SOX21,0.09908487318237028
TM9SF2,3.2670732280538187e-06
HROB,0.003789218026865362
KIF25,0.20743364785785431
IRF1,0.05526050777068833
UPF3B,4.2252129783737994e-07
RNF113A,3.2258227026023626e-07
SEPTIN6,2.963153441894151e-05
TMEM255A,0.0021110681234532665
NDUFA1,5.440923956581386e-09
AMELX,0.4777868314066078
DMAC2L,9.061635068935885e-06
BMP4,0.0015750008858135807
PTGER2,0.08009949633623983
FAM193A,0.0001763693963669736
GRK4,3.489493859396153e-05
SOX9,0.06720137906243993
TEKT3,0.002628837564756567
MYH2,0.7984358176432561
HS3ST3B1,0.0020981185879667256
SLC25A35,0.0007325352283081622
MRPS7,6.756031668634097e-07
GGA3,0.00021488219464376566
ARMC7,0.0008222039125908282
NUP85,0.000139566677995041
SLC25A19,0.00019451055532318593
MIF4GD,2.3078387508707548e-05
NT5C,0.004334373732042791
MSTO1,6.00995191219883e-05
MIR9-1HG,0.964717648769281
TTF1,3.2388436334119005e-05
GTF3C4,1.1922792382941629e-05
DDX31,5.003268881764035e-06
BARHL1,0.01590925554000121
