,p_value
PRPS1,0.029547388195392578
CXorf57,0.0007870437607267943
FRMPD3,0.009967332508871975
HTR2C,0.031175501672289368
DOCK11,0.24287048038879588
IGSF1,0.10438946344597598
ARHGAP36,0.15437082481300918
GPC3,0.23007417411506656
GPR119,0.06780042005157227
RBMX,0.19503883180622697
MCPH1,0.851106906961298
MFHAS1,0.05270848756099099
FBXO25,0.4123059927674414
FATE1,0.978004252397976
MAGEA4,0.06625610787164005
NSDHL,0.0029187193202165848
ZNF185,0.5023864997103595
CETN2,0.013743061445312706
RPL10,0.4714506017196609
CSGALNACT1,0.19298669686090827
ATP6V1B2,0.028888450162143836
CCDC25,0.38728692144775045
HMBOX1,0.002767081820220447
CHRNB3,0.040607424022967416
CHRNA6,0.7963429650317939
GNRH1,0.3556539008054763
BIN3,0.3242983329470607
DOK2,0.0792645289495578
SLC25A37,0.003017882183059119
CHMP7,0.7185209389713589
DOCK5,0.09678041707208931
STAR,0.016431612428620953
PLPBP,0.009846157226397206
ERLIN2,0.47703546116297846
SNTG1,0.0898380560668747
PXDNL,0.7069837626500317
ST18,0.021780803018233305
RGS20,0.151910635523157
TACC1,0.06718601788756895
GOLGA7,0.11286455737528361
PLPP5,0.0035219259379817205
GINS4,0.7806009816423882
NSD3,0.27086417523055994
DNAJC5B,0.0011247808162149176
CRH,0.343670651847513
TRIM55,0.030906469193128533
ADHFE1,0.2612546694412186
MRPS28,0.07162721932440563
PMP2,0.01870580725583182
LACTB2,0.22173130888474923
PRDM14,0.3777997649382816
TERF1,0.018067790056877656
RPL7,0.19563158467163663
SLC26A7,0.12622027671064334
PSKH2,0.06930223194912358
ATP6V0D2,0.025597226649129716
SYBU,0.13415953420929314
DPYS,0.05848873923551399
MTDH,0.07387876303963116
LRP12,0.027489099293149737
EBAG9,0.35779236156970384
RSPO2,0.024661718185452822
POLR2K,0.19318643127708632
MAL2,0.020923630035335605
EIF3H,0.7799001344928729
UTP23,0.1587642042690155
NDUFB9,0.8381009362925195
TATDN1,0.2856050305041515
FAM83A,0.026532215063866955
GSDMC,0.053065579313910004
FAM135B,0.007263407686442945
TTTY7,0.49511874816164114
TTTY7B,0.10615263828226508
ZNF7,0.5636807794256322
ARHGAP39,0.21822710301605266
SLC39A4,0.727780010151379
NAPRT,0.0731728201510185
VLDLR,0.09847331562483388
AK3,0.39623040427148704
UHRF2,0.22280158833381863
NFIB,0.02070315554592328
CER1,0.015640402716520452
PLIN2,0.007170159102308171
IFNA5,0.9906028526997211
HAUS6,0.41191942831879924
CDKN2B,0.6292396383865437
IFNA16,0.6292780460145242
CDKN2A,0.1802769823953329
C9orf72,0.2574902940635659
IFNK,0.11277718625769051
ZCCHC7,0.3247780981294801
FBXO10,0.05247172261909768
SIGMAR1,0.21763282968466008
CBWD5,0.6129025128462663
CEP78,0.13350152064840637
NTRK2,0.03687931493233871
IDNK,0.5563361541205407
SHC3,4.526037213325598e-05
AUH,0.41718136038480913
MFSD14B,0.004866196843421186
C9orf3,0.4812624487666316
PLPPR1,0.10240005251838909
OR13C4,0.010715644384359808
ZNF462,0.0651476789701427
INIP,0.04879103380548012
UGCG,0.07772553976197852
ACTL7B,0.4289141313462024
SNX30,0.2632767831217557
STOM,0.008032603402758852
GSN,0.8604464338625886
MRRF,0.1347050909257185
NR6A1,0.08556855420029151
CRB2,0.07956757944581712
OR5C1,0.14638472781340953
ALAD,0.591504175652753
ASTN2,0.04096934129483726
WDR31,0.15997138251156393
POLE3,0.18092862431505732
SURF4,0.00040194238574298
GBGT1,0.4707121107339456
SURF1,0.15423602193503397
SURF2,0.06368254338189708
SURF6,0.6032735296504146
MED22,0.6565936489390192
REXO4,0.2644969195472044
RPL7A,0.23009905017676424
GTF3C5,0.1553324516616788
ASB6,0.24380769217482492
PTGES2,0.9397258535993412
NTMT1,0.009744008191211618
CIZ1,0.3923778417916527
SLC25A25,0.3344241869971716
SH3GLB2,0.07888123542970993
MIGA2,0.5427239695704296
PTGES,0.009865833280329509
LCN2,0.21587391703272818
LRSAM1,0.7649517523119389
HMCN2,0.14129770363410848
GPR107,0.3644005742979587
C9orf142,0.9265395529928269
IDI2,0.12010565808664928
INPP5E,0.5120349534138277
LCN9,0.01860391734342138
SEC16A,0.28484339375553
DPH7,0.2860798769569393
NOTCH1,0.24754479778892619
CACNA1B,0.670156152910234
NACC2,0.18080901342404734
PROSER2,0.32030844296294564
USP6NL,0.03430187299747243
COMMD3,0.9714042806790757
MSRB2,0.3899349937716946
PDSS1,0.9745122700569138
FAM171A1,0.1683543660573737
MINDY3,0.18406274824848656
SLC39A12,0.2332019917421797
TMEM236,0.13650608490780858
RSU1,0.9278428997774856
ST8SIA6,0.10114152369684158
PARD3,0.25882889828189853
ANKRD30A,0.034157607097078616
ZEB1,0.42795489716030244
FAM13C,0.037492469775918844
NRBF2,0.001374779168678548
A1CF,0.03644338815692817
CDHR1,0.4788697110531165
LRIT1,0.14115550084162623
RGR,0.00016368548005457617
POLR3A,0.6100040295027258
HERC4,0.7672353876060722
C10orf11,0.021366269120442906
CAMK2G,0.40086418119533374
ADIRF,0.33362671308533853
GLUD1,0.006805250187235735
ANKRD1,0.4819150000333987
HTR7,0.3147954104300946
RPP30,0.9778179627680194
FRA10AC1,0.23293440673800922
ADD3,0.014880220542884801
HABP2,0.13899102195507748
VAX1,0.04760672774871948
DNAJB12,0.07843133659612703
EIF4EBP2,0.1367690496110236
NPFFR1,0.09838762038759738
PLEKHS1,0.04850802278416537
TCF7L2,0.3036517364738334
MKI67,0.07122254385531777
CYP17A1,0.11588570276028919
INA,0.16411156768774685
FUOM,0.8069173193995531
LRRC27,0.0725380318256206
MTG1,0.2978935873279858
NKX6-2,0.7980563460904742
PAOX,0.2585939771940259
GSTO1,0.006432618389884229
TAF5,0.5923188211643047
PPRC1,0.5607943704427479
ITPRIP,0.29865193814601154
CNNM2,0.379562691678873
PDCD11,0.7595431203977511
ADAM12,0.6818605861833726
RGS10,0.0033508098973674496
BTBD10,0.1816796026526052
ADM,0.12046211181386955
GAS2,0.13786159525233366
SLC5A12,0.06553413148580083
LIN7C,0.6271925524398732
LRRC4C,0.0831971236165657
IMMP1L,0.9237811931747155
SAA4,0.5905145450546259
PGAP2,0.7141630243645781
TUT1,0.5714804833570017
SCGB1A1,0.45377336131184665
SYT8,0.20513287294053478
ZNF214,0.004317269059208621
ZNF215,0.0019736434829672185
HSD17B12,0.47187960005747154
APIP,0.4256545999625668
PAMR1,0.11616432262171245
DGKZ,0.08307483025201635
EIF3M,0.9246068268304967
TNKS1BP1,0.6169329908060397
GLYAT,0.08528328403592561
SERPING1,0.31607870972279994
OR5F1,0.2895453150595917
SSRP1,0.058581824105034055
SLC43A1,0.2189909106962554
PTPRJ,0.15065158784557775
C11orf49,0.9929921122849135
ARFGAP2,0.20977860981812113
CELF1,0.7843848031982654
HIKESHI,0.5025818086003934
CCDC81,0.10918485975363149
SESN3,0.01222189679876961
ENDOD1,0.873172981889691
CCDC82,0.48947231074501774
KLHL35,0.06047537140733252
TENM4,0.019158700435119712
SERPINH1,0.028201547456833856
CAPN5,0.34523082169626995
INTS4,0.22423307256889155
PAK1,0.15467289451631275
RPS3,0.37749999687102054
ZC3H12C,0.12420515487323008
TTC12,0.04322729634650477
NCAM1,0.1489634010194432
DRD2,0.05528151661357715
C11orf52,0.7105410415906112
HTR3B,0.18689762432408216
NPAT,0.40829197644579895
ATM,0.21867964765481504
AASDHPPT,0.0375337884228578
GLB1L2,0.07018985207171648
SLX4IP,0.48209069767085433
LAMTOR1,0.22001132070155832
P4HA3,0.10796383013022569
GRIK4,0.3687258599797689
ST14,0.01545912215328902
HYOU1,0.012302533654625993
GGTLC1,0.8338589189455186
ADAM33,0.1405470965835524
SLC22A8,0.011219141591373246
KAT14,0.663088843363361
TKFC,0.6470298542031434
MTA2,0.046499015968496066
TMEM138,0.5158422880951211
FADS1,0.8356969941510287
TMC2,0.8589891153539733
ROM1,0.5000162544100667
EML3,0.7643571214219823
INCENP,0.576963719424542
ZP1,0.053971454209887165
OOSP2,0.005432235585116819
MS4A3,0.0029149723145741675
PLCH2,0.5872289600565548
CPSF7,0.13080297164611698
MS4A2,0.005019310518169744
B3GAT3,0.7750447021250795
EI24,0.08313097245366942
CCDC15,0.19846749529662844
CHEK1,0.5804877190239505
FEZ1,0.26730308041696615
ESAM,0.03857225048695233
KIRREL3,0.3281323820172405
MPZL2,0.3507417161825328
SCN2B,0.12943058587879688
SIDT2,0.22282666682442787
TMEM25,0.8267075530559684
TAGLN,0.1362153046126846
JPH2,0.24859755533342864
DUSP15,0.20407542207814955
COMMD7,0.7598958219436384
C20orf144,0.0020156818617144043
KIAA1755,0.019743777108065286
SPATA25,0.2931597417183652
OCSTAMP,0.050542312374116806
DSN1,0.7483301821274843
SOGA1,0.8472294264511365
CNBD2,0.23900254770494261
SPINT4,0.5761923995947044
CDH22,0.392731161336638
LSM14B,0.09915394154745745
YTHDF1,0.07770018559648612
CABLES2,0.9900425788675815
ORAOV1,0.6683499667551277
GPHA2,0.04477907297597315
SLC22A9,0.008969498414763258
TRPT1,0.3541124556247368
NUDT22,0.20355486372668735
FERMT3,0.302202834953229
PLCB3,0.03213127592854772
MRPL49,0.004339619993038961
CDC42EP2,0.9262012949035274
FAU,0.7316367649269016
TM7SF2,0.2561990402759262
VPS51,0.3871750639959316
TBX6,0.15970871679741022
PPP4C,0.01848894097119559
ALDOA,0.004227487688902771
FAM57B,0.21637568569090843
DOC2A,0.007032257828083727
HIRIP3,0.587142059895364
TAOK2,0.21386314063164039
TMEM219,0.17302554494104566
HMGA2,0.06524340439960136
MMP3,0.004792354897869293
CNKSR2,0.05148739153430037
CNTN5,0.04195056742479577
KLRF1,0.2823620879739221
CLEC1A,0.1153338443543567
MKX,0.07172900827624396
MPP7,0.3484909587855207
CCDC7,0.4023665302363344
ITGB1,0.0021137624649359946
FXYD4,0.12308376319872505
TRIM48,0.03703503647677207
OR8K1,0.03168039510517307
OR5M9,0.013702359327014604
PCDH15,0.01671528393133171
CTF1,0.9449089710869748
CWC15,0.04352219671098389
FCGR1A,0.4612719361003932
ARID5B,0.4749300377426917
KLHL1,0.043330762221944555
CDH8,0.017647433515674823
DCUN1D2,0.26462118479869234
TMCO3,0.6339043942595151
TMEM218,0.3943515115541085
TIRAP,0.3787979965815118
EEF1AKMT1,0.3030750470388384
LATS2,0.04079787213640582
SAP18,0.041302490908299384
ADGRL3,0.030227920888838744
KIAA1328,0.036239411430526
FAM124A,0.043034170919319124
MIA2,0.03196114372217139
MIA2,0.10267426057644888
HNMT,0.5994463625088478
LYPD1,0.08422966344085804
LYPD6B,0.004350091801573814
PDCD4,0.10875849498415378
ADRA2A,0.0453625563726456
GPM6A,0.19558618043376977
WDR17,0.04644922538812684
SPATA4,0.014670414446084462
VEGFC,0.06012613545036085
CCDC102B,0.06840963850658464
CD226,0.24993787063358733
CNDP1,0.018991775797072816
FSIP1,0.1936264143503197
DLG2,0.4409821171223429
CCDC83,0.002691604937935093
RGS18,0.26260682665983465
PRSS23,0.08738224366445592
MTMR12,0.21062335405202848
PPP1R1C,0.007794520944124085
C11orf53,0.5769572499046007
CCT5,0.05816410661017743
FAM173B,0.6560981054905077
DOCK1,0.09885990483635963
DIXDC1,0.04308219010572613
DLAT,0.325988897901455
PIH1D2,0.06616329831879757
C11orf57,0.14385349078609055
TIMM8B,0.001525028742407873
IL18,0.8586106704067039
TEX12,0.006116595158270723
PTS,0.08841827364272022
PIP4K2A,0.40094397920030944
C2orf50,0.07933782202415576
FREM2,0.0289132353609307
FOXO1,0.674286890925874
CRIM1,0.5371281412560205
SEC24D,0.1779771268393156
ABCB9,0.06325518254213378
RILPL2,0.01419937930040113
DHX37,0.9536574115428553
UBC,0.13160913692591453
ITPR1,0.060809090388429965
TKTL2,0.016013266128558086
PRSS53,0.3046740848408864
SLC7A11,0.2030008782572285
NOCT,0.9700797633540499
ENKUR,0.08402274818066506
GPR158,0.057248775477430756
LYZL2,0.0031589333313399954
CACNA2D4,0.7337846085426384
DCP1B,0.3138578470169518
CACNA1C,0.16699821623784344
KCNA6,0.001540203040680029
THRB,0.005750268592864237
NGLY1,0.7998448969627308
OXSM,0.2188956837884699
UEVLD,0.11422859270010724
TMEM86A,0.018418837745838575
C12orf45,0.05291490745470948
TMEM263,0.049144170073113905
BTBD11,0.34247606942635156
UBE3B,0.5520185434917484
ANK3,0.004195289767203039
IPMK,0.9156440587170626
RAD9B,0.24269978486539542
PLBD2,0.14793558223998787
DLG5,0.46869360624399525
MAT1A,0.05332693087906765
SLC2A13,0.7078659637845697
GXYLT1,0.6392946745212182
TWF1,0.15279048500380354
DIP2C,0.6362722123789175
EIF4E,0.020426715922301636
MAGI1,0.13102839472998062
TEX30,0.255366122237885
CSNK1G3,0.446296091429087
SRFBP1,0.5449583615810742
AKAP6,0.020144470537649943
NPAS3,0.202105244385121
FAM177A1,0.46530606670725105
MBIP,0.35589716234581037
MIPOL1,0.01397652161951588
EXT2,0.13845739535523222
TMEM18,0.8438043839822205
ALLC,0.016404497000041846
KCTD14,0.7200317103262756
THRSP,0.03532256856892584
NDUFC2,0.03384175768350249
ME3,0.028609192639178434
MSGN1,0.17695390545413955
ADAMTS12,0.14201380247381282
NUBPL,0.1115105181491429
NEK7,0.014571327147074832
ATP6V1G3,0.09978402155579057
FER,0.7910844473604578
VIPAS39,0.3305526412252895
ANKRD50,0.025722930585106083
UPF2,0.1951360010522165
CDC123,0.16387286300238615
SCLT1,0.27444362416055634
CCDC3,0.0472328540918859
C4orf33,0.11693494880263867
FRMD4A,0.32808844699459594
SLC25A31,0.02147540303305681
PTPRO,0.7420253732821559
EPS8,0.09225731048596557
ACAD8,0.5635937526439201
THYN1,0.04137094255553635
VPS26B,0.07776748022989101
NCAPD3,0.9053426496386555
VTI1A,0.715627068256263
QDPR,0.46719103281300334
FAM160B1,0.8841415995714822
ANO4,0.13132908961051845
TEX9,0.0011194659215152168
QTRT2,0.6896541631195044
DRD3,0.0457301185381478
MMAA,0.8665519474272048
ZNF827,0.9487563109654926
POU4F2,0.9059041684242906
EDNRA,0.1605605478025898
NR3C2,0.833022270240536
AKR1C2,0.09414514274801526
DPYSL4,0.9679548078551452
VENTX,0.7182689893418621
ADAM8,0.7085794254002238
ITIH2,0.0073867054299876535
KIN,0.9390775706608134
PIGF,0.17263409706684965
ANKAR,0.05982628157129907
INPP1,0.3106276793509431
MFSD6,0.10274620161774713
RNF144A,0.20098733685050751
ASAP2,0.19847487266985786
ADAM17,0.5478959663279743
FLI1,0.16412144514778176
KCNJ1,0.004936189257474492
TMEM45B,0.40520611976390375
WWC2,0.42341832377842537
CENPU,0.25886801238698864
ACSL1,0.02105653039004863
SLC25A4,0.13953962039410653
AMN1,0.6891458710478597
BICD1,0.3483376625537191
SAV1,0.5939048272754801
CCDC122,0.019208650073848692
SERP2,0.038021530465110795
NBAS,0.12646128313562863
ZNF385D,0.035274693825061966
TDO2,0.03563531519608711
GUF1,0.9441977775447888
SLC35F4,0.06323042131604001
GABRA2,0.07001267926232238
SACS,0.139034307627849
CCDC175,0.10200537961704105
PABPC3,0.9610634493876098
CENPJ,0.12954980173894212
FBXO4,0.7600551673375419
TMEM267,0.7501498450269606
CCL28,0.003834222040787493
PARP8,0.8421999610214435
GFRA1,0.9778701914431125
CACUL1,0.31423576888602656
DST,0.05397087627700509
BEND6,0.09052914730820599
TIAL1,0.7402629101999896
BAG3,0.00035961401093122
GLT1D1,0.12418807866645834
TMEM132D,0.034364275574309565
RBM46,0.040372795763288415
SCHIP1,0.09068184338698547
MCHR2,0.08775237085363292
KCNE4,0.014799513742155232
AP1S3,0.2905047713250029
RABGAP1L,0.4823399063005409
CCDC74B,0.6535423468395953
TMEM56,0.3837879226911185
MZT2B,0.19476284726477883
TUBA3E,0.6743284550083737
ASTN1,0.005654576392093675
CFC1B,0.5057780934603122
FAM168B,0.029170305247124256
PTPN14,0.05117782280304541
LOC150776,0.9042211193202905
MGAT5,0.6739024557992884
TMEM163,0.0125272709750497
GPATCH11,0.34190749487772865
HSPB8,0.025695384850820385
GEMIN6,0.15736886766737262
TMEM178A,0.007797729862836442
POU4F1,0.039571529736633235
RNF219,0.25687663196335087
CYSLTR2,0.13203743260157239
GRID2,0.023828839003675162
ARL11,0.6085094237318089
RIT2,0.007521495009481477
SETBP1,0.5284805374593932
ARL14EP,0.5080300152797953
EPG5,0.8763194057381058
PSTPIP2,0.03067384786942343
ATP5A1,0.007626401969693707
HAUS1,0.07507531176473194
C18orf25,0.8606907112137386
SPC25,0.023502437971584886
G6PC2,0.2521686602801348
PDK1,0.02703479036949187
PTH,0.06331990867718891
PDE3B,0.20241089376768787
TCF7L1,0.01539709130832212
TGOLN2,0.34314629729249435
SH2D6,0.1030383340769009
KCNK13,0.13589704894337612
UHMK1,0.11927534973498174
ATG10,0.05000434286749218
POC5,0.968132128656639
SPOCK1,0.34996619771538684
FAM151B,0.08032854822252573
TADA1,0.38403887012356785
GUCY1A2,0.03974474080078765
CWF19L2,0.18193824183775187
JMY,0.3060987325333465
HOMER1,0.3018797369192927
XRCC4,0.42829920936376287
BOLL,0.07421932250623546
ZNF547,0.2177055949382527
ZNF773,0.7045951417561265
ZNF776,0.24807564058077367
ZNF256,0.9434522694765207
SUV39H2,0.8428698556298845
DCLRE1C,0.596253140173252
OLAH,0.03752813956308898
RPP38,0.021138111222331835
NMT2,0.07664018848535396
ZSCAN1,0.3529859849766238
ZNF837,0.8535368347085626
USP12,0.2962263239619807
CCDC50,0.05616085813457121
CAMK4,0.7260322641199684
TRIM36,0.4959442625026341
ZFP36L2,0.15936734933343635
PAN3,0.9126811079100052
PLEKHH2,0.010885951347251451
PFKM,0.23333008820347037
TMEM123,0.017484292052871924
GRIA4,0.013521404668134162
IGSF10,0.04841551487844797
SPEF2,0.02542128272679139
SPARCL1,0.017474358960558968
DSPP,0.04027931424669335
DMP1,0.10324733120876783
MEPE,0.02201926898420202
MBNL1,0.7655931809742561
CAPSL,0.8964169127121799
NADK2,0.9781054216700898
GPD1L,0.7893202491994155
GJA1,0.041752928113081504
CCNO,0.5094993721882167
DDX4,0.12701580144962438
CLEC4F,0.07559561877031724
SLC30A6,0.247524943268303
PELO,0.0004725330134332465
RASGRP3,0.6976253661442908
SAR1B,0.8516621111970817
CATSPER3,0.329357552560666
GPR180,0.7790388084714894
TCTEX1D1,0.01549623592204841
WDR78,0.015175102918797633
ANKRD22,0.6558635918605046
FARP1,0.8959011307749539
IFIT5,0.01845393703212059
SLC16A12,0.021212046191406708
PANK1,0.5481218422032694
PRDM8,0.13256913208992505
BMP3,0.033223608375801586
HNRNPDL,0.4879151487118565
HHEX,0.35793622105754996
UTRN,0.3390153237162664
GRM1,0.18683716414818
PTPRK,6.333899189791295e-05
GGPS1,0.07237101623661267
CNTNAP4,0.04754985197734262
ZNF117,0.6242038076936118
PART1,0.025413854162503174
RAB3C,0.010853558019717435
LMNTD1,0.06650994279482882
MARVELD2,0.8910747098800035
RAD17,0.4871130907861958
MED21,0.43172776021674386
PLOD2,0.3224538151879821
STK32B,0.4304856304595621
NRSN1,0.007080073091199817
JAKMIP1,0.6811704198122768
ZIC1,0.14690457138521051
ADGRA3,0.0995697297964792
CPB1,0.011426180117412324
SREK1IP1,0.6776419253701282
LGI2,0.11467931476484239
CWC27,0.4736362228272205
MR1,0.40682238741031873
SRP19,0.3918895237627418
CENPH,0.685244247924256
CDYL,0.1281035755969139
CARHSP1,0.38676148910497565
TEKT5,0.1991282867599885
BANK1,0.0003240956678518727
TXNDC11,0.025234785637613732
DAB2,0.5477879871943869
ACMSD,0.01574893301350312
ACOXL,0.141839792349295
BCL2L11,0.002201551097464076
ANAPC1,0.6639191510363636
CAST,0.16483541159873455
SCOC,0.0663405538091157
CLGN,0.001476134574051771
CETN3,0.31325612436173966
SMARCA5,0.02777825458035071
SYCP2L,0.02482807027093175
BMP6,0.34491129855877734
RGPD3,0.1676829236275497
RASSF3,0.010198510762699706
HNRNPU,0.7345391296792849
RANBP2,0.006076871443997451
AHCTF1,0.04554409894833238
MERTK,0.2994518756034572
TMEM87B,0.3499308360283305
PTPRR,0.04524498139792941
NR4A2,0.3249239576048536
CCDC148,0.06505842321936484
PLA2R1,0.0400288276897689
RBMS1,0.19257709167789222
SCN3A,0.0002259225574747949
FEZF2,0.01299923162331725
CD96,0.6521255967006504
SLC25A27,0.2177852087537904
ADGRF1,0.08749504146533622
ADGRF4,0.1221056928095404
FRMD1,0.0824431865712031
FAM49B,0.8893153345514591
ASAP1,0.14095317038862154
TRAPPC8,0.24640702997364533
FAM81B,0.027615563967248367
INO80C,0.49180301758932143
LPCAT1,0.5547396433961189
PLEKHG4B,0.3717686600724568
NMRAL1,0.16247292782628314
UBALD1,0.15986163252637323
C16orf89,0.07783422878665738
TMEM251,0.05864754265349329
ING1,0.007479678355663397
TEX29,0.17071288212630648
SPACA7,0.04995365970522928
ADPRHL1,0.8568711258829654
CMTM7,0.36702245047731674
FBXL2,0.055134634254726415
UBP1,0.7740231841007155
RMND5A,0.1943967277047112
CD8A,0.02519247761888116
RPIA,0.9763407998967604
GOLGA8F,0.08575263156735594
PTPRD,0.036529044246666156
LURAP1L,0.1071388477103179
CNKSR3,0.021659304408768374
GTF2E1,0.2059915823450832
CFDP1,0.013554251455419363
TGIF2LX,0.08650601837137717
ZDHHC7,0.056316059610105405
FAM92B,0.0452663975662824
C7orf31,0.7827935600336388
TMPRSS11D,0.01334435593919083
JAZF1,0.40632583074232265
CMIP,0.2345751474525755
SPHKAP,0.0015526007539630805
KCNJ16,0.04796950446757049
PID1,0.2036887166907583
TRIP12,0.12440488186545394
FBXO36,0.28402239159517634
CEBPG,0.12232642224543946
KCTD15,0.6275487819048396
ZNF599,0.3941870266765023
MCOLN2,0.04041454131924904
LGI4,0.9001672055715522
DDAH1,0.15734906658440953
SREK1,0.23055963770794988
CHD1,0.6326683085634087
CLCA3P,0.026121850002739602
ANKFN1,0.021275007710862926
DGKE,0.5453471176380174
HS2ST1,0.16363098810527113
MSI2,0.20275527267122384
CACNA2D1,0.045174813270446576
ZUFSP,0.8472740859419697
HS3ST3B1,0.8347739916265055
GDPD1,0.38680284626996864
NUS1,0.01400958824704175
SEMA3D,0.16652155224549833
PPP2R5E,0.26056405071165156
ASB17,0.4010637426286161
GRAP,0.15803818823047994
SLC5A10,0.020831530143383768
AK5,0.07934024141377906
CABYR,0.0035215503260139424
IMPACT,0.5702983505409672
ANKRD29,0.08788557177737537
SDHAF4,0.6815583442824273
CHST9,0.04945371753201563
THY1,0.04550991295957516
DNAAF1,0.061163896243451324
C16orf74,0.33694062157450155
TBCEL,0.6510895724765431
JPH3,0.18747989593386866
ANKH,0.403573215178994
OTULIN,0.23355685742962218
UBASH3B,0.1998490909277945
ROBO4,0.05202949323474469
ROBO3,0.12834035188414214
PANX3,0.5061710544817231
TBRG1,0.2664325468744121
NRGN,0.7612826467976808
RETREG1,0.012207783367846024
CDH12,0.06529377598299471
GPR15,0.23240896098470376
TOMM70,0.17600920531702716
ABI3BP,0.029787515394083915
ANGPT1,0.041685868325118336
CYP4Z2P,0.010271567463111675
