,CLL_p_value,T2D_p_value
CYP1B1-AS1,0.03573413973449535,0.007218950176974542
DNAJC10,0.035745286048818554,8.243771568816928e-06
TPSAB1,0.03575770144229935,0.02243218521646734
PRKRA,0.03581788318371707,1.3667019341109656e-06
GPX7,0.03582550596814982,0.00011536375525086628
TOP1MT,0.03582833988990398,0.00047014026498215126
STRIP2,0.03582846272042131,0.02114666529895078
LOC101928002,0.03582934737398048,0.006024915825756092
PRB3,0.03583138895255949,0.01713291284330936
OR2H2,0.03588298504768972,0.03180955722740844
IFNGR2,0.03588396468563325,0.0015559364972130374
TEP1,0.03592880788854732,0.0024424458779697096
SLC2A4RG,0.03599455120452009,0.001940099109974759
EYA2,0.03599585994075094,0.04790816117619068
CYSTM1,0.035997783666694004,2.4271153743971823e-08
PAPPA-AS1,0.03599792755728435,0.00010840477838656189
CIR1,0.036003275698670956,8.568401307662807e-06
ARFGEF3,0.03602575981983829,4.495455734561271e-05
CLP1,0.03604386158424025,1.9762365312809887e-05
ARPP19,0.03605404471197653,3.854000020493817e-06
C3orf70,0.03605556187458794,0.00013665196907782057
LAMA1,0.03605924583602013,0.008081576139097721
THRIL,0.03612692704883834,0.012481368610381452
U2AF1,0.036159513092529384,5.980141455894826e-06
KLB,0.036164728075047496,0.003370935271404207
JTB,0.036221714946775105,0.00010519999205453285
PRKAR2A,0.0362249363231431,4.0525844668999074e-06
RHOH,0.036271954912185045,0.0087482100929297
PNPLA6,0.03632349452923407,0.0005213686308052402
TOB2,0.036328112035651255,6.211012212219362e-05
TRMT1L,0.03632999540331332,3.8953394328121206e-05
ADTRP,0.036360178715545255,0.014447545906421819
SGIP1,0.03638732750468908,0.0006436903375923539
LOC101927124,0.03639835498570441,0.01753175515495574
YWHAH,0.03643631204693999,3.0438005348499047e-05
A1CF,0.03644338815692817,9.738098124183673e-07
PLPPR5,0.03645774159622113,0.0006391619575378785
RAB5B,0.03646929262270574,2.1502599201568644e-05
SCAF1,0.0364752779959865,0.0009373808417342036
PPP1R3C,0.03648726988357456,0.0003175662109525188
PITPNM2,0.036494366792742865,0.000523391502573212
LINC02389,0.03649595327649028,0.016528413481072028
SH2B2,0.03649660322074385,0.012882785785508756
SPATA18,0.03652211906464006,0.00065666516391667
PTPRD,0.036529044246666156,9.907995535455697e-05
BCDIN3D,0.0365329867645738,4.23330942052283e-06
FAM83F,0.03656328512961383,0.00015043173003550264
ATRNL1,0.03656804451113526,6.851982734660006e-05
PUS3,0.036568555944013835,3.0662388162250437e-06
WDR44,0.03656956779374878,3.4827146143925976e-06
LRRTM2,0.03658595926012736,0.011331755621066775
THOP1,0.03660810455097256,0.00015272431862690003
JADE2,0.03662603852006105,2.8430621483165143e-05
OAZ3,0.03662803913925291,6.1636913550830415e-06
PRKCQ,0.036692806135869435,0.00040232879509102603
CCDC97,0.036699826068331644,4.0977760727226076e-05
SPATS2L,0.036715510586746436,0.00011526411021182937
PPIF,0.0367323519996739,0.0007544597501229285
CAMKK1,0.03673380475729549,4.289955342889057e-05
PSMB1,0.03674502791851364,2.0992110393299355e-06
CHRM3,0.03678129721042233,0.003017997626213386
RNF130,0.036782095111787455,9.025408255297682e-05
WEE2,0.036832132903262885,0.002305802661674289
PLCXD3,0.03684213654830638,0.00012142170220965106
GPBP1,0.03685922240003345,2.7094079140572327e-06
POLR2M,0.036867023544075825,1.530029665657615e-05
RGCC,0.03686840968233683,0.038472613978580504
TMEM200B,0.036872166624240046,0.003041393296264416
NTRK2,0.03687931493233871,0.0015663094182361086
EAPP,0.03689978212782306,5.192459049361693e-07
LRR1,0.036921486767424065,0.000404061170792507
FAM83G,0.03692192479200443,0.0063617490457364995
ITFG1,0.036930432000980715,1.7596766111791487e-05
SELENOW,0.0369586247391142,2.7022888678632215e-05
ESYT1,0.03697374518181939,1.5536904448221082e-05
NEUROD1,0.036977498887273655,0.00015620139323244454
ANKS4B,0.03699364068087849,0.00017511969688734495
TRIM27,0.037003056997692206,0.00026386032344756483
CLRN3,0.03700612477187939,0.008425129492995025
DDX19B,0.03700691730595513,7.322004220582398e-06
RHOBTB1,0.037026293150287756,0.0006532949303116964
DPH3,0.03703782035479996,1.6388715283082253e-06
LRRC41,0.03706672034369767,3.736263742249091e-05
NDNF,0.03707329031749482,0.02632209424704325
HSD17B10,0.03710022758212502,4.704049202405639e-08
PSMC2,0.0371072834182913,8.397447690620451e-08
RNF10,0.03710818347569624,0.0002679726084076274
TDRD5,0.03712144832494512,0.0003968149386376986
PLCB4,0.03713592741179311,2.9215582272596544e-05
B3GNT9,0.03715117998422154,0.00014063869825872905
CRTAC1,0.03715617267261781,0.005541950883280179
LNX2,0.037161743976222884,0.00040912332487484215
PYY,0.03717736278711703,0.0022740463440378894
ZNF169,0.03721556931745841,0.0012861767827702579
ISCA2,0.037236287456657476,5.117857768663917e-06
S100A4,0.03725274280306909,0.0010909421980803663
DIP2A-IT1,0.03726851190150241,0.017678990605220792
FMNL2,0.03730470272711005,0.0038905599463413864
MMP21,0.037308026470871294,0.006134229611789884
NDUFAF1,0.03733805223747468,1.056974133420429e-07
PCDH20,0.03738679774621156,7.839474089967017e-05
ZNF267,0.03744137611110733,0.004251871899507635
GLIPR1L1,0.03744939761866952,0.03700821493542678
EMC9,0.0374529376236521,4.0741754670343226e-06
MTMR10,0.037453002594681276,1.6197231139341022e-05
GLA,0.037457191197334545,2.352682862475645e-05
SYNPR,0.03746329332989201,0.011036390401387104
SAC3D1,0.03747852457611625,0.0023936186806761124
FAM13C,0.037492469775918844,0.0006340208887638677
SLC2A9,0.037501453101841005,2.3399655822069523e-05
RNF150,0.03750409757448192,0.0004024444204338794
OLAH,0.03752813956308898,0.039282789940123436
AASDHPPT,0.0375337884228578,5.503541589571626e-09
SFXN2,0.037556459365751374,0.000337529731937926
GLIPR1L2,0.037582666820529735,0.008170386499117851
BHMT2,0.03762644098861532,0.0002404598209541403
ATL3,0.03763267667472242,9.643456690894994e-07
TMEM232,0.03764262533569573,4.5085910768564956e-05
MGAM2,0.03768512646549119,0.01379975861203319
CYB5B,0.037705369407585274,4.7014448367237693e-07
RNVU1-1,0.037717610046278015,0.0026622130711152284
SNAPC5,0.03774471944312145,1.6544720736819233e-07
OSBP,0.03776411808904949,1.8657605911336212e-05
ACOT11,0.037769881100624854,0.00028411013123758033
SRSF3,0.037794515090545835,7.601754307706284e-08
HCFC1R1,0.03780423597656071,0.0003141972130862637
LINC01484,0.03780438826378281,0.0020815869731254347
PCDH18,0.03781760890964412,0.004004497172737131
C16orf54,0.03784040484200836,0.03023478861869765
ALK,0.037879359235358866,0.0032611902360037445
SNX18,0.03788154008104613,8.034646100933684e-05
ZNF662,0.03789195792512941,0.00031749480202929804
CDC14B,0.03789239647046735,1.6534997717512447e-05
SUDS3,0.0379115175509708,2.1837302063835592e-05
CHCHD4,0.037913555205992634,5.86593385206319e-07
PRELID2,0.037964595345233075,0.006908412129103923
C6orf141,0.03797202292391189,0.0174466838263463
SLC38A2,0.03799965132053891,0.023672239039318938
SERP2,0.038021530465110795,8.90363166052293e-06
TP53BP2,0.03802389430393174,0.012581420516579378
POR,0.03806327550866538,1.3775743795970933e-05
MAOA,0.03806882412706291,0.00012144092135884614
CLSPN,0.038072954370760644,0.022704246251738076
PLEKHA1,0.03812295501576437,0.00010829339011548092
CD8B,0.03812574554660051,0.033971616746917406
CDH19,0.03813516625990417,0.04604491502972552
HHIPL1,0.03814769109132375,0.034337687944911766
RARG,0.038206470502649664,0.03740863304759852
PRDM12,0.03822296721331473,0.0028819448222999274
NKX2-2,0.03823422087574752,0.0002702960913419241
ARHGAP21,0.03824273533493008,0.0005814881236942866
LOH12CR2,0.03829330247751822,1.779174046504962e-05
SLC9C2,0.03829616384128004,0.008655702932145423
CALR3,0.03831239365804366,0.0031347030220320806
PCDHB16,0.038314734565288514,0.0003944442065465903
WDPCP,0.0383358824405459,0.0011474918416251518
MRPL47,0.03836793279167569,7.991741753511508e-06
NFIA,0.03836861976609571,0.01719243342678091
TAB2,0.038369570844387295,1.540205100823284e-05
LOC101927636,0.03839163893914208,0.003367904917954835
PPP1R2,0.03841181485898715,5.608061645712708e-05
ZNF519,0.038411816890553785,0.005458051380391418
EGFLAM,0.03841309779284063,0.010815296721049908
ZNF134,0.03842385295255238,4.035969511473875e-05
ZNF710,0.03843017036254896,0.007490913509486428
MYO3B,0.038443257944532135,0.027741397776857354
PYM1,0.03849737042759422,6.587614560302709e-07
HUS1B,0.03852187393713058,0.004729103687793351
STKLD1,0.038534442912932274,3.254663113755552e-05
PREB,0.03853454080453119,6.66678238979154e-05
KRTCAP2,0.03854178311320707,4.4377866412986073e-07
KLF10,0.038548401162253804,0.03398866297177585
ESAM,0.03857225048695233,0.03662926733739394
LINC01121,0.0385736356555229,0.005254356495753653
DDOST,0.0385995768947528,2.3572752546111437e-06
LOC101928978,0.038601303168103576,0.04217174635601059
NUDT4,0.03860732866357095,1.1499448027338099e-05
RPAIN,0.03861614535498456,1.1404784297145888e-07
LPXN,0.038616994210521435,0.005921967127079588
TXNDC12,0.038631996825757464,6.921159820182598e-08
SLC35G1,0.0386393318821011,0.00010743779342777753
C1orf216,0.038640231015570306,1.4584926105108751e-05
CAB39,0.038648415050454465,0.00010284406824777155
SRPRA,0.03865472298979484,6.386807575780466e-06
CD72,0.038678359684252275,0.004730964514709364
SCG3,0.03868470192008571,4.048599355905056e-05
LENG8,0.03872278305982894,0.00016761093329388882
TOX4,0.03874262694028633,2.2078424326477105e-06
SLC13A5,0.03875132626259027,0.013304285154630268
RRM1,0.03875644989142443,1.5610787034774997e-07
NAALAD2,0.03876597881188629,0.002803960022689995
TECR,0.03877787369984388,1.5316025588542537e-06
LDLRAD4,0.03878842793661443,0.001193488114109236
CCNK,0.038801204459900894,6.0150831804140525e-05
CASP9,0.038807852068663065,5.1096883056047325e-05
ZBTB38,0.03881755780921279,2.6781057733535028e-06
DENND4B,0.038820870474004524,0.00024203466120270394
MED11,0.038821778012486215,1.5329415955822766e-07
GSG1,0.03882218714647485,0.03935444600374693
VAT1L,0.038915079566500525,0.00022483063255246933
STAMBPL1,0.03893030699401882,1.3310502142380996e-05
RBFOX2,0.03893048455865829,1.898164636559099e-06
SERPINA7,0.03894286514647418,0.03537373999180157
TM4SF4,0.03896066374687697,0.00031780277717327057
LMNB1,0.03896574136600292,0.00026463123560745833
SNX4,0.038974008659226525,1.0440646447059145e-05
SND1-IT1,0.03897952901047615,0.0053813220175002755
MVP,0.039011417014384604,0.00317223492180466
SHKBP1,0.03901532405189823,0.0012561280746446661
NDUFAB1,0.039016460670046785,9.651633672432512e-06
DDHD2,0.03902216459829555,1.4621984501742478e-05
KATNAL2,0.0390318342848854,0.00044642416387207255
ARHGEF17,0.039070604686122355,0.00045357791200577953
CST1,0.03910173562542569,0.0010923195849725628
NDUFAF3,0.039102155504908115,0.0006473938438989462
RAB25,0.03910561033049849,0.0005775976271733008
DERL3,0.039132545915369486,0.0011196869838809513
TOM1L1,0.03915593506218822,1.6178628624198188e-07
COQ10B,0.03918173342016863,0.0007754344101166255
TMEM200C,0.03918378938791231,0.029444998441777507
IRX2,0.03919598711899736,0.0010891960183837999
TULP3,0.039204149443324086,4.7232759097441455e-06
MID1IP1,0.03920424584024519,0.00045276248184021714
SH3BP5L,0.039302319194253435,0.0003096849502925473
NOD1,0.03931787376648411,0.0016092344902487502
ABCC1,0.039331357281910735,0.0007047433375983874
WFS1,0.03933482284954582,4.762268318633726e-05
RGS4,0.039350772415332934,0.00043483218839992295
ZNF511,0.039352955239152713,0.0004134344984911051
DSCAM,0.03936203778605474,0.00030518256942062315
CLIC1,0.03938874221802585,7.828848474621385e-06
ADGRB2,0.03940155109519795,0.04079071329342615
HCG17,0.039430586538746926,0.012543738916959172
CAPN3,0.03943092179072598,0.007557089642725665
FNBP1L,0.03944272145501319,1.1351816062801902e-05
GTF3C4,0.0394557983422213,1.1922792382941629e-05
CLPP,0.03946157712557801,0.0006903728779719065
EBP,0.03948754426326484,0.007272994230426117
ISOC1,0.03950885641313003,1.4631482567972852e-05
PCDHGB6,0.03950903511913659,0.00019853022754630104
ZNF319,0.03955345903351365,0.0001686485660609707
CRTC3,0.039586239091896576,6.011991481233627e-05
LINC00511,0.0396118871182724,5.1208308421898e-05
VAMP8,0.03961562724313668,0.015506850734388716
GSTT2B,0.0396251741526239,0.011461196331061026
CCDC54,0.039626696012791236,0.02685353578505694
RHBDD2,0.03963395818951802,6.238023947517866e-06
ACE2,0.03964815551698454,0.005736204242304638
PCDH7,0.03966892425977661,0.00013573280666560758
LOC145694,0.039673124697786395,0.0392841775569191
ASTE1,0.039673133219839556,5.0391329589219246e-08
GABRD,0.039692149198696486,0.04327528039414388
SF3B6,0.03970146679064905,8.175075847821821e-07
BRD1,0.0397183849528986,6.727430875134955e-05
MCM2,0.03974414581209204,0.0018353584128293838
GUCY1A2,0.03974474080078765,0.00037639026245732046
SLC22A14,0.03979837404123432,0.04479253863952709
ACBD7,0.03980862913732766,0.0026002513874439194
ARL3,0.03983218804225459,7.7444478026521e-07
RPGRIP1L,0.039840447769157905,5.786061286976329e-06
ZRANB1,0.039891072030147204,5.384553902711727e-05
DCAF6,0.03998475336726555,1.759898830649343e-05
DNAJC7,0.03999227140982998,1.7591967453185263e-06
NELFE,0.04001602000331898,1.836394693289334e-05
PAPSS2,0.04002082440754842,0.00020179819210306406
PLA2R1,0.0400288276897689,0.007778233503403061
TESK2,0.040057747878986825,0.0016391187188929213
GON7,0.04008822861042035,3.332140934342487e-07
C1R,0.040132602360527084,0.03172907239806679
RAP2C-AS1,0.04015917736899823,0.00016044337080704294
ARHGEF35,0.04016812944761833,7.080715741205175e-05
VPS35,0.040203103051066585,1.6828639658383556e-10
ACTR8,0.040206210689585714,1.0202801132679084e-06
TMEM248,0.040211555850328456,0.00011081998432973233
C10orf120,0.04027610247696902,0.012177959413113516
ZNF70,0.040289191341804836,7.883878341213485e-05
MEIOB,0.040292683100714245,0.005830758689546773
RBM46,0.040372795763288415,0.034452915651459325
POLR2C,0.040378643750400414,8.889125569308935e-07
MCOLN2,0.04041454131924904,0.017448067965058787
WBP4,0.040440461864264435,5.694502819806596e-08
SNU13,0.040478769039403666,0.00023244716190747277
TRIAP1,0.04050987475354563,1.8429999357389998e-07
TP53I13,0.04052657033701482,0.0006148504294557494
B4GALT5,0.04052759397973623,0.00015963520939238593
EPB42,0.04054582614022581,0.0017451543086704879
SMR3B,0.040574671345098255,0.00040317720708138324
LINC00622,0.04059122924747417,0.001263136330822527
SNORA7B,0.04060604757620995,0.020726041186514034
IKZF2,0.04061089550791992,0.0001255714047532049
BTBD3,0.04061749718653279,1.822155882921587e-05
DDX19A,0.04062139678811226,4.373912567704822e-06
THAP1,0.040641102561982854,2.4893070619509577e-06
ZNF727,0.04064229912203713,0.00013957779562395427
ASNSD1,0.04064254576222069,1.5639217712352448e-06
ZNF79,0.04067813887478117,1.2485656533007657e-05
GPD2,0.0406973947621126,9.033315469835176e-06
SUGT1P3,0.04071675542758025,0.0001824791538526813
WDR86,0.04072011608880164,0.001962754264140727
BRMS1,0.040721152774411,1.592999856095272e-05
TM9SF4,0.040734093238934385,1.0827743186765768e-05
CAGE1,0.04074413865559978,0.017980257782554663
AVPR1A,0.04076687587879453,0.019435244510709614
DHRS4,0.04076995774297055,7.012620294151536e-06
SERTAD3,0.04079741505993114,0.00013468720841010895
LATS2,0.04079787213640582,0.011238028846243042
TLK1,0.040804186538365574,2.925362936695885e-09
ZBTB7C,0.04081772751576217,0.003853192743658899
RAB40C,0.0408335799920907,0.0016723799452098313
C6orf47,0.04086283339927047,0.0003500991273484245
MATN2,0.04089308876337869,1.80219006243902e-05
PRELID3B,0.040919599687611156,1.586790583461067e-07
ACTR6,0.04096742675771047,3.00417927898097e-07
ANLN,0.04097277667587262,0.004535086665826502
LINC01687,0.040989220616256594,0.028063029809563548
MIR4771-1,0.04100945592966844,0.017524802406681843
MAP3K15,0.04102047920237211,0.0002861260935124005
WDCP,0.04102538417751093,4.03544292836452e-06
SPATA41,0.0410732004976955,0.00045798003052930405
MFSD14A,0.04108227604379206,8.080148762162555e-06
HDAC9,0.041085796364189256,0.00023001410165453845
DET1,0.04109564476258208,2.4915670407718375e-05
PRPF6,0.04109916837757843,9.970388080527384e-06
TPD52L2,0.0411131305490973,1.5699779111730938e-05
RELT,0.04118406623751776,0.004444285224335652
EDIL3,0.041204248186026,0.00031848145557785855
CTDNEP1,0.04122416656398033,0.00019377359919027544
TCF4,0.04123387159049113,0.00042320544500607193
COPZ1,0.04125913692285723,1.753430159058644e-07
RANGAP1,0.041296758839733855,0.0001408689096747518
LRRC9,0.04131466325349829,0.0008911127893078284
PPAN,0.041334721729608496,0.0002649429409758951
MIEF1,0.04134544744625103,7.9686269907965e-06
PAX5,0.04134987818565891,0.022342841183921183
LTBP3,0.04135390061137608,0.008552153800400263
ABRA,0.04135948348755384,0.0002774308041788298
TNFAIP1,0.04136236003854163,0.010528356256186783
THYN1,0.04137094255553635,1.1877059771621523e-08
HSD52,0.041394568243284434,0.031484554124135644
SMPDL3B,0.04140483446787312,0.0005489818272001962
WFIKKN1,0.04144827365332422,0.019055991050936257
CMTR2,0.041450018497240615,1.8166638255511697e-05
CDC42EP3,0.041456472216755295,1.2529294670007072e-05
LOC101927787,0.04149610474151528,0.00804927699312692
RNF187,0.04152185965279694,3.126127948886497e-05
XKR9,0.04154457995466175,5.83926789844708e-05
DHRS13,0.04155083820877826,0.00011861664239994699
NCMAP,0.04156190903863246,0.007854962500919237
SLC20A1,0.0416507131454057,0.006438220806567788
REST,0.041652266852177315,0.0044323666037271925
NOSIP,0.041678934962698304,4.692062497518213e-06
RBBP9,0.04167981197083281,2.122180507111165e-06
ANGPT1,0.041685868325118336,0.0023316438947859224
RRP36,0.04172845525208403,1.8313835945308695e-05
EAF1,0.04173532925596988,1.0977979499527318e-05
GJA1,0.041752928113081504,0.04712576846407631
PCDHB3,0.04177534428087673,0.00012927364614858557
ANP32E,0.04179822521475203,9.9393942413436e-07
TDGF1,0.041805982569701125,0.02266044771832862
MSMO1,0.04185736339741082,1.8671455464733557e-05
GALNT2,0.041877778667555224,0.011026650171784577
HADHA,0.04190304897806392,3.895251195501041e-07
PCDH8,0.0419057722894565,0.012541340805179236
B3GALT4,0.04192022978944642,4.5009907389531855e-05
PAQR8,0.041941368704928095,0.00012154394140674332
SNW1,0.04194156869016468,4.159978189093896e-06
CNTN5,0.04195056742479577,0.0020779721124784367
DNM3,0.041950610078379705,0.0004753946173363736
RNF41,0.04199118658993486,3.815061777376283e-06
CYP51A1-AS1,0.0419996089015885,0.00031803520469415994
ECHS1,0.04200898514555217,8.918556424106738e-07
PRKD2,0.04203806994607433,0.008472331419545535
SLC2A10,0.04204327412550949,0.003121177631630301
DPM3,0.04207201075561623,2.0152809789826106e-06
BNC1,0.04207784593330845,0.03981715612902183
LINC01133,0.042080215640085905,0.013335144252641621
CDK7,0.04208172581360773,2.896464722949516e-05
FAT1,0.04209507663491091,0.011394453748908795
RAB38,0.04212747159329499,0.0009953827074564295
METTL18,0.042154134090888785,5.3369078673584745e-08
GRHPR,0.042182053793371206,1.0871415358458306e-05
GRM7,0.042219495220232904,0.000503439657086671
ZNF814,0.04225748792931284,0.0008247765774908418
RXRA,0.04227166155037373,0.0002894762733310828
NYNRIN,0.04230121538794637,0.0012310935908819891
STS,0.04231128791488549,0.018932481564555636
KRT222,0.042331383747321906,2.0441923173421334e-05
OTUD5,0.042365956326606974,7.739165150937582e-05
SF3B2,0.04238738176381249,7.670748687605013e-06
LOXL4,0.042389486329484326,0.001892930709255404
INSC,0.04244843683789287,0.022083574620456185
PUM2,0.042475756607312634,1.7588153285480027e-05
TUSC3,0.04248529674411283,4.361616153759807e-05
LOC101928626,0.042642749628723456,0.0003209757728587635
MAF1,0.04264869777111995,0.00024033320340895994
MXD3,0.04268214618004407,0.025797808839311126
BIN1,0.042721819539547685,0.0001854221523615162
RNF165,0.042746364512227714,0.04468570831839578
TMPPE,0.042824439894243595,1.564300553123735e-05
LINC01998,0.04285409014407535,0.003457222864955959
TSPAN1,0.042854144571288603,0.0013538663125211834
ZMAT1,0.0428680543745236,0.0006303626410328875
PTBP1,0.0428723675086336,5.768118925745064e-05
ARHGDIA,0.042981987567214885,3.370123158681202e-05
ASB4,0.04298824196719815,0.0002380739652791854
RUVBL1-AS1,0.04299429399733679,0.019332765866529156
CAMKK2,0.043003386341821055,0.003515049071287684
RNF152,0.04302802355749911,0.00021569757591630726
UBTD1,0.04302893939500359,0.0007135120866504406
FAM124A,0.043034170919319124,0.02130970285432038
CATSPER2P1,0.04304284970276081,1.05361815434108e-05
GPR156,0.04306386632806878,0.02002089064735787
CCDC183-AS1,0.04307397132989073,0.0007012581984084597
STAT4,0.043078155691541525,0.0005733548186517662
DIXDC1,0.04308219010572613,6.88553000815032e-06
PAFAH1B1,0.04308534953756287,3.6622905357873146e-05
CDK17,0.0430946307009597,0.00014093585556938684
TRAK2,0.04314728847565808,1.1864501879158782e-05
SLC39A7,0.04315200793420409,7.164717929026125e-06
KPNA3,0.04321848446572914,3.7781922941079072e-06
ZNF81,0.043226812768200805,9.07900318910128e-06
TTC12,0.04322729634650477,1.6442966636302817e-05
SETD1A,0.04324143158776991,4.175614747159612e-05
LOC100128568,0.0432756129907365,0.00018220141642412503
CCT6A,0.04328119305756901,1.887846717250834e-05
AXDND1,0.04330270900876757,0.010360449996375674
CYP4X1,0.04331176091270722,0.00895053861057286
KLHL1,0.043330762221944555,0.00037835057604947603
NOB1,0.04337793992636031,0.001324084280105452
KDSR,0.04339593963890289,0.0005855659350375847
ANP32B,0.043422825810269884,2.9939800573932717e-05
SOX5,0.04343365829075223,0.00017357775297721593
LINC00857,0.04345537615685952,0.005635577654194085
ENO4,0.043464545496838494,0.00411472821643916
STAC,0.04348256320184293,0.028544043715951484
LONP1,0.04348437358774707,0.0003948391132982979
DDX1,0.04349262382136919,4.582290679225366e-07
SSBP2,0.04350802480585413,2.4997237831873043e-06
CWC15,0.04352219671098389,5.376706741115017e-07
PTPN20,0.04352566328457651,2.7424641964715267e-05
ARHGEF3,0.043536664572969896,6.692932033605233e-05
RNF149,0.043601467322248955,0.0010676947068591763
NUDT13,0.043610451149519204,0.0002792665441081731
CENPS,0.04363025273138154,4.965756738739005e-06
KIF21A,0.043630287532699825,9.388991329934923e-06
DCAF4,0.04364225824001793,2.9892036029101836e-05
TMEM215,0.04366301322128982,0.022459764562676246
VPS37C,0.04367569945646817,6.040565189229981e-05
CRNKL1,0.04370775865523837,3.455115293098704e-06
P2RY1,0.04371603818685806,0.0006472471422513458
NADK,0.04374998226267044,0.00028622660322938825
CNPY3,0.04377107564925611,0.0006786195943090156
GPC6,0.043771537861399715,0.004008728954106715
THEMIS2,0.043803628192679064,0.0009344003473958697
SMCO4,0.04381716277976592,7.984700773972254e-05
PXN,0.043821645549727783,4.875243423216833e-05
CARD10,0.04382815044079203,0.01291898489154805
PLSCR4,0.04387567931959722,9.435490399205313e-05
ASPHD2,0.04390005296365256,0.0002918726139874496
STK32A,0.0439612101905819,8.117293951749333e-05
SNORA60,0.0439612493319514,0.0009993627493145702
ENO2,0.04396345534644318,0.0009674047397552292
WASHC2A,0.0439909342865678,0.0013197938173562748
PAGR1,0.04400921048640607,1.136145664922625e-05
NIF3L1,0.04407249948117876,2.6030691370543394e-08
EFS,0.04408554696625648,0.0021508052664931917
ATP13A4,0.04410741989292462,0.01167035795794983
SIN3A,0.04412264712593096,1.5597102187431148e-05
LRRC8D,0.04413268963307131,2.861393639453259e-05
DNAAF4,0.04415912391890416,4.984907171829004e-06
DRC1,0.04416714107670784,0.027689952935057403
FAP,0.04417719924530304,0.0006348302989663849
CD164L2,0.04418539164923155,0.02593786753552383
CMTM6,0.04419584082173951,9.058375891882052e-06
RNF40,0.044200357866866415,6.628200392169175e-05
RBBP8,0.044202112734246686,1.1145215841919186e-06
CCDC169,0.04420965901880967,0.004155978236824103
MYL6B,0.04422624636157695,2.082466543882401e-06
LRRC39,0.044239656002412316,0.016880699091318518
C1orf116,0.04424320240606301,2.7411061920277834e-05
SLC45A2,0.04426662614358368,0.0017697726632691106
NLRX1,0.044301005697938725,0.001967645344457691
CAHM,0.04431722990501976,0.004107070362293338
PTTG1IP,0.04432027693532893,0.0027400155529946377
NREP,0.04433148982322707,0.00099306045461924
MAP3K8,0.044343825725892336,0.0034488542649089007
COX10-AS1,0.044361846087846324,1.914671920992167e-06
IK,0.044380456895666734,1.848855768733419e-07
MKKS,0.04439245687094681,8.527755129017311e-07
CLPTM1,0.04443032130778723,0.00015336039988475891
GPR37,0.04443172906901478,0.0001604957472280496
BOLA1,0.044435010002446824,2.2450738038900306e-05
GABRA5,0.044450899512262776,0.0028113746402444314
LOC105375614,0.04446850343103943,0.023168585830553045
RSPH4A,0.044500923214523334,0.00043753089603091114
NDUFB2,0.04451210096435818,8.346458232016218e-08
GALNT6,0.04451642053581961,0.0054086058068105675
ZNF22,0.044530067137810096,7.3353288033426175e-06
SBK3,0.04457687305697789,0.0037298723621459837
PDCL,0.04459268699260842,8.716618081818383e-08
B3GALT5,0.04459946837313933,0.00015931803959651471
AXIN1,0.04462422301464585,0.00017691152050743078
COL28A1,0.0446484288223798,0.035271476800306796
HSP90B1,0.04468541902058661,2.0766027653761213e-05
CHML,0.044696429042199386,0.0032430345616771953
CRACR2A,0.044698696977076145,0.006042859536342736
BSPRY,0.04471485241194614,0.0006872444942051904
C1QTNF7,0.044715251347228833,0.02868931341284418
LIME1,0.0447248748982023,0.027884110726864583
SMARCD2,0.04474591281744546,0.00035855629419143814
LAMP5,0.04478873607190028,0.004167971938200251
OLFML1,0.044807751090992096,0.007621392507958311
WNK4,0.0448367039780701,0.0001799831358200688
JOSD1,0.044838607642288586,0.0004955216034469436
STYK1,0.044841487016985024,0.0061512813327400185
CAPN12,0.044872947722274056,0.010675409236488562
CYB5RL,0.044873017202131674,1.4857543963785504e-06
TBCB,0.044919281583845797,3.298806577641794e-05
HHAT,0.04495622691582536,3.734892310337223e-05
TTI2,0.04496845930940762,3.5083430962680246e-07
CAPZA2,0.044997675415950934,1.714753182300654e-09
CCDC183,0.045044348449680076,0.003220701357304369
ZNF573,0.0450501284641138,0.0001506453228007253
PCSK9,0.045084713031618026,0.00022336759073523667
GID8,0.04510399684776477,8.187875143695841e-06
SMAP1,0.04514244492240583,2.1045571700871987e-06
CACNA2D1,0.045174813270446576,8.959247261104579e-05
ATP6V0B,0.04519389340740378,2.337482512514634e-07
STON1,0.04519493685464397,0.0009785044152472683
PCDHA6,0.045214501863648525,5.61948543449017e-05
BCL10,0.04521474526458492,0.013413495878432604
NEDD8,0.0452163835321115,1.3686808285387628e-09
CTAGE4,0.04522103491570829,0.019079083794651494
LILRB4,0.04523251359798482,0.03965841872084766
PTPRR,0.04524498139792941,0.015094081399385693
COL9A1,0.0452914930604027,0.03187443560923856
ARMC2,0.04529830503633734,4.256301759952421e-05
SCN4B,0.045356190416201855,0.001639069364708838
ZXDC,0.04536211010299329,0.000127504735479903
ADRA2A,0.0453625563726456,0.001404987292118932
MCCC2,0.04539276959661138,2.9771564027691804e-05
APOBEC3G,0.04545670946441931,2.7300979538752244e-05
AHCYL1,0.04549535318624922,0.00020531904858193094
CXorf58,0.0455085251943512,0.0002331178333000107
THY1,0.04550991295957516,0.022732901126774115
ZNF321P,0.04551306123495261,0.0004065936015342807
CENPVL2,0.04551398058722995,0.0026901264905882204
TSR2,0.04554057032503293,1.9686330786810878e-07
AHCTF1,0.04554409894833238,1.628088868802986e-05
POLR2L,0.04556952181837458,1.1080225147845786e-06
ZNF488,0.04557055597518694,0.011219704962665354
FRAS1,0.04557409076172647,0.0001507080751246481
